Account,Balance
0x9a0e7de86eee2865d595af674853d40efb6d7f72,1.145960
0x758be023d09e197892460a3705cd328ca9d8de78,1.143972
0x7d4e3fdb4e4748bfe34c98e9e1a90a75f116bf57,1.136207
0x593ad9984e0dd264233a28cd8d3bc673e083a1c3,1.128659
0x9e59ea3ee5b9d78ad9dc55925d6fdaa8a7819db9,1.128633
0x65223263ecafc61d6c8918f098b7a54b3dc93f8a,1.121012
0x6c9303037cd7c20923e4cede3406399597398665,1.116784
0xac57973c0492e2bd3be85655c60ab1cd51940d58,1.115509
0xcce7c4222b2baa4835515d3ae106d154cc85a431,1.115453
0x86645f176249d75ace198baff1835e2f5e012f5c,1.077817
0xe4dbfb34419a734d9c3b1bc83c3a665656da6aaa,1.074590
0xe225a5ca6deb3e62afd3d7b4ff9e98e2b2823c63,1.074171
0x156ddb799cc9ecb1a099f3fac2a3ce5affef266e,1.074045
0x9aeb48b34829f1c8d0e33b816194dad6581bacdb,1.073983
0xe6f6df21bf6e07c350e2599a4729c72e459cb438,1.073942
0x99d20d52838ab39269cd7878718d4f062d1a22ff,1.073920
0xb3d4bf2ab3e0875066ea57aa56dd85c9c2c89919,1.073877
0x748c889e2e74f04464107237cd918e3486daaa58,1.073874
0xb96e72e5f0ffcffc552ada5444417c44cd94e243,1.073870
0x16336b88fba32a0a7cef0b6fac5210d5ae97da32,1.073857
0x3a25fda07e309e24635c69a1961d4b5f6e4cc1d9,1.073855
0x8f9127cacaf2727004b47b81ea7f77fd75294a8f,1.073818
0x8af5c44678ca19803d99751520a99ffcb8352543,1.073781
0xc12bce7908845a5b0d9a88ca39ccae438d50748b,1.073756
0x98d33c9ac1cc2154f3551b46fecb2fba2a7f0748,1.073732
0x4c4562d95fac224b91d3a042e210fc77319752c1,1.073731
0xb3a34c9edeadd97d1a6ba9e14043aadb92786849,1.073688
0x5efc4d342e04d9cc9631bee71e94be414112e36c,1.073669
0x319977e961a5b86638508dcdb87c4e9d0311ee1a,1.073631
0x691c61b6a26cd7fff6e6c1604acd31d47804be86,1.073627
0xbbaf4c45b13f167754cc28b33a251a7694b7e458,1.073609
0x1e6c3c2054ec6027b653715be963fed04b836501,1.073609
0x3b4eaa66d0b49298052a9c875adc671be39d38c4,1.073603
0x2967ca89c96792e938d8475d81fc66c8180490e0,1.073563
0x15bcc179d2fa1c0c1ea687e0570c22b2f2193306,1.073561
0x918b5f647ce20624cfea38b1c06bd108c4bbed05,1.073561
0x5df8d08dd50105b4271d5ad07d094ace85cf0ee6,1.073560
0x8de9d26e6a6e3d6ed4d6ee1f16154d0b7c2d0d26,1.073558
0x2da181eda79285e810ebcab3eec32c706aa28a9c,1.073557
0xfdf4a7d0abcf0802555ea7c4cd156b140797b6f4,1.073551
0x000dbf2733da51135c1b21c8ef71a3d474383f0d,1.073551
0x4ac24e5238cd130c9ac7cf9ca1d017360f5f5973,1.073550
0xca2a4e091767d2fb2014e0db34f3d7415e0b6e56,1.073550
0xf14b03af68ad0862cc6816d587811f40468e3846,1.073549
0xbefbbb230a7de4eff48749971ae62ec9d4ce9782,1.073549
0x18a2eadac69046f0200d26e4a8ebb4d919c021a4,1.073548
0x983bd09815948d887b84f982b0cb269383c93cae,1.073547
0x2f3409fe8bb08dc400413795926123533e1b8907,1.073547
0xb7310833027e677cc8a1a164437fcf1c0e42dec0,1.073546
0x6d179b9d2f7868b1b3cc2cd5b3e93eb0eb9d1174,1.073546
0x5115dad03662dd8a60ba91bee2bfb83c5c5163eb,1.073543
0x5fac3044c5a9bca774f2df9768998fda13fe3682,1.073543
0x873239369bd2a85f4478b1068c55bad53f2d371d,1.073542
0x85afb4943f783657586fedd0854275138b66ce33,1.073541
0x01fa43016c022333a2c01b190e5fd7290dcd1bfd,1.073541
0x119b9dbe4a5e3fae94fce23511562a0dd78cb6d3,1.073540
0xa8d8802fcdbfa82fe71657f28091344fca0dad75,1.073539
0xd6899008a6f6808be219812c16124359437894ce,1.073538
0xa636c5ba9c342978ce1d9fdc551e331a4d25344d,1.073538
0xfe54d971803073f923c65cae2b1179301893eeb7,1.073537
0xbe00263b04dfddb37df887063dc9eeb44878eb10,1.073533
0xc340e722c6cf5d058824665250b9e8e727547981,1.073530
0x874b0ee0e749c895f89f44ff5fc297fea2638ed4,1.073530
0xbcc306cff05cd3a24286591bfc98efb443144a90,1.073529
0xfc78d986d5ca65c41ed20a2a7a937463e33994ea,1.073529
0x1c860f481e677d42c579494e2739a7b15ef1b49a,1.073529
0x8dd465ba1cd2ad7f6e6dfd929be748be361429ca,1.073525
0xc8f06894f521296b288a35527d9db37e1b02bccc,1.073525
0x780d1ad5d26113a92f7124560606c830b1ceaf6e,1.073524
0x91994426897af536bf7d7fcee95afb835cfea515,1.073523
0xb77d4bf7e8e4b67232ee54d387cf9736b97b7052,1.073523
0xc9a3592a5f37cd53206231491d03ecf33d70ec30,1.073521
0xca9c23c877bf06640a6e7dbfa27a215ff9e131f1,1.073519
0x2b87f369fbeadcedac14cf8f57a3b0aec0606b99,1.073509
0xd5ecac4b4b9f860e53a59b339969d3f93960c79d,1.073507
0xaa33cfe65af99e87c0d89fb978ac9a2f4e09c270,1.073503
0x0788b0bb180b8308b0485d7c7876bfdaf0cfbb24,1.073460
0x7075dfb7e76ebc92227ce650a9de3a30b63510df,1.072700
0xa4ea4b28cb6fbb8c65a21bafe33d944f2e10278e,1.072684
0x922b9a44b92e93e9e4689abffd82fc4e1b3ace03,1.072583
0xf672949741845b9ed2909347be908f2344800974,1.072052
0xcd7f57f68646cdb7e9b94334f02b093a9bb01758,1.070138
0xbe12758c6618abc44f0bf2ef69779220463f5cca,1.064409
0xa4d4597e5efa850b1185cce4c3a1058032156f58,1.057820
0x85ba636137000cb0b6a0166922b84ae57dec2eca,1.056961
0x2bbad4d9668ab7e1cc55365ac471e0be21cb2909,1.048201
0xa74e46110b8f9070bbc8e1778b3f05c0c76eee3e,1.023121
0x2ce4cc2a8c3d9762ca348af971f2fa3d6ebdbff6,1.012779
0x510d59fb0dccc70b77d734644a1d27af4198fe8f,1.007650
0xbff638ab5d5dbdfb55166044f27dc215f950ed7f,1.001265
0xd1486b33f4e652f422179538926d089e057501b4,1.000788
0x7716356d7858a6b31ef5dad7ff896b40dd9e14ce,1.000000
0xf223fa7ba563cff457ecd683cdc3636bbc8905c0,1.000000
0xff2d53e487ca65ff199e8ef061ae1c8ef4cdc738,1.000000
0x558eb06818c647b0834c005fc91c9e8b66b99386,1.000000
0x4189d46df9fb25bfa532fa824574f955811a4bbb,1.000000
0xfd98767945efdf868908ef3e1b324d0c8eca81f5,1.000000
0x0697ffaf4a222dc6b9e3ae43194e374526aa627e,1.000000
0xca138235ef1785c3639a12eb54654ca0b890df4a,0.995499
0x8816fac590d9bb1eca1eb90944d717ddf1fbb9af,0.993407
0xea2c6114ad8541a740ee2fa74022918a99722d8c,0.993110
0x06b508d2ed037bda5feecb0645552433b70bf622,0.993108
0xb4bf7c299ba036fb3badeeef74aa2ec61c69eb04,0.993105
0xe116d37548286643758460a0aa172ab712be046d,0.988924
0xcfcf4ae3e1b2c17d59735a138593ed53418a8597,0.987009
0x3559ed4f69b62dcb02371fc9374f93b807cb3aed,0.986024
0xe1678a80fb2a5248452092261789316f437643e6,0.984214
0x5e1e0f59774052344cad68939025f2d959bd6e79,0.983721
0xf0f6d9cec36a45e084f7c6c92fcf3393487ece8d,0.983711
0x805a87fb92332794a8011b1ea6ca6bee1861e10e,0.983705
0x2d46764ee1ad09403605d777e0f1c77c6c9df6f2,0.983176
0xb27ac0052d72556c82bcab429cb3ae1dc81b90bb,0.982925
0x50573e50b11ab6706323663e4c3918ad783a162d,0.982839
0x0cb0a59760cb13b293fc17c808c3f401ad68f82a,0.982829
0xa47662cdb1eee070feca1cc4c90110c85a2caeaa,0.982440
0x17c67a9838ba13299e9bc63ec28864c2214716a3,0.982401
0x34d8395f61567ab87aebcdcf8f1f12f8d8a6833e,0.982400
0xeea61f499f7373db456f0f5baf35c6c69f3acceb,0.982389
0xc260e539981869f44e117018ad6021c71019249a,0.982364
0x75f24dd9fb1404deec5ea5ab840641146b0627ee,0.982356
0x3d3685f8aaa2ca31ed3646e5a35c8baf2c78ca74,0.982355
0x7d57ab9da5acf5a088e0d3b926d3323178c53a65,0.982355
0x9c115ff46f55817bf8031c46f001e4d4f52a9a3d,0.982351
0xdddb3a241f71c7d2ff8eaaf603bff618959439dc,0.982345
0x6182d7471e9c967b6f2f7d293b93c73389adbb61,0.982338
0xd612ae38c00957d27b32caa34a269999c7a1459a,0.982336
0xe78ad167ae3b1bac4afea006a969122b76898d02,0.982334
0x145ffdbcb76225f6660960f9190ef6cf21204467,0.982329
0x70b45b7bb450dcb2a0b7648b4b2a7b2efbc47f15,0.982326
0xf7b36d562356c8c0db264cc512b2c972fc86af9b,0.982322
0x63bdfe24578f984d2ba6a888cd203084e3a337c4,0.982311
0xa78fdb731b593ef88fbf5819a8065c8caf7d0eb1,0.981196
0x62472457b872cf3d81ff383fdc9dbe7d44c841cd,0.980382
0xda0a791e49d1f5d32276fa75074701c8da2c0fcd,0.979805
0xd95d52b41f547e85ac664ea75708167df8dce2db,0.979793
0xf4c9df66e70edbf21acdb79815950bc2407d5386,0.979749
0x6ba41c1e4b40757adb7a566f9f2cdb5866f28c2e,0.979037
0x3c6bd28ffdc9b4d43ada0971c69eb6db5c75f2bf,0.978702
0xd314939108ba9eb1978dceea4f73fabbf7d3035b,0.978595
0x3a02cc65578cb3518c5644b18a3bd9c1f9a5ddee,0.978554
0x0d037ce8c2085c7efa6fb2e02d38caf7e0fa16df,0.978427
0xb8e6d27ab7e05addb3847f669f3d3f4288864431,0.978411
0x755aa66e33350dd722feb183d06c70f90a55995d,0.978189
0x9f49423187a5121ac1c74ec113dbb3a32d7f8804,0.978110
0x45d3361ebb2a6fb18120b06ea087ac068f79d4bd,0.977692
0x9aeff922b24b3fd5aeb25ea86f8093eb410cddeb,0.977660
0xb8c2755600e629aa92965dd9c2937de0151b18d6,0.977473
0xe89d81f87e00fbc1a1d0cc30ac7d2833cb36ee64,0.976898
0xcfa47b0046d7ce02dfc05da8e72655e68f391a76,0.976884
0xcbe1388a439090f9b61626c2354ca457aded7b67,0.976772
0x71624470f734db44dac8fade2558ab862f711523,0.976753
0x7d2de87c42408be4f0c9c6eb96234e4ed02637e1,0.976706
0x8d2a309db3176423569856c245e13cfc6baa53c8,0.976602
0xbaae6f9c73da9d2ad3b5099a4d14764c34101dea,0.976559
0x7097427db99b7d3535caec5970da74cd6043af04,0.976319
0x1765a1b1cf3f083edc084e72301caa51f89e4028,0.976309
0x0874d81859bf21f12138e58fd38058351295d894,0.976256
0xa486d571ed3273a4969e4ef6303c6d2babe3a5c3,0.976252
0x89613d978221dd79b6e4a07fdc9c454e99311a14,0.976217
0x195a93ff564bae96f3e29605b78f7881244ea9dd,0.976188
0xcce8a15bf1990929b1cb7a674f7337c16d0544cc,0.976139
0xef99b149a2a23a8e4a90eeeea1aef1ee19138179,0.976077
0x1c893243ba33e8fbdbb8b7ce6cedccfbe6ae40e0,0.975995
0xdc0cc59ebea724fd9035d2c93a1570e594d61001,0.975983
0x58fcab0f932aa3ab3839dd83bfbb679178e56109,0.975980
0x457737a7cfc35a3111ebb549c18fb420fdd09eca,0.975974
0x0fb19cfcf01e2dc1f24cd5a71d155de63a13ae5f,0.975969
0x7f6382726d34038cd3d4dd2ea954735dd5d7ec08,0.975964
0x5b0b049772f2dee88d00c9940fdddc9a5d34e149,0.975963
0x0963fbab45f0d7d57206e0d3e2a034e1634b1d14,0.975960
0x6a5e32eead20ddfd7456bfdc7aa507737082f464,0.975955
0x5defe4f60965528030ee48bba305ed017ab84998,0.975954
0x1a29079662d2fc3530767122b8e931e041b6282a,0.975953
0x67675b745ae796c9599fd5e279b2821be746ca65,0.975953
0x0181f3650757efb2dfae3cdc88a107c2988b49f1,0.975950
0x4cb594c339658dbf7a7534b18c182ab19cd23eef,0.975949
0xb191efa190a29dfd9020cf73a2795753b30ec536,0.975947
0x059eeedfe126ff4c918da928a33826def7402744,0.975945
0x7832e8979fad2cdbd9fc3bffc5853873e354267d,0.975943
0x054becf10c79afa4e60f75b187837be9fb83867d,0.975943
0xf4a1e515f813741a44781395975b54cf4c2d8c3b,0.975942
0xbb4b7f86bf8be937e746544a4ca296fe9b1e34df,0.975941
0x0882483be2b9135fbcf325b929b0d5af7854b7bd,0.975939
0x749377f0b12da4104b0266cdcd44494448adc798,0.975938
0xcbf655e3b8cee3236ef69f90e8d7f5e76a969bbc,0.975938
0xeb68c0c67381492d2e2348d5a6d977bc4833ac86,0.975938
0x7c5b464e0a9aa3422c68ecfcf2275236120fcc90,0.975931
0x446776d71b4c231e4ecdef0dad6fbf3e8113891c,0.975929
0x5ac9d8faaf7e926c3f31a370f159c27d4d6da82e,0.975928
0x7659b7ffaa31fb75d6622fd4861f698141337c90,0.975928
0x6c7e0706ef19504793f2f430e0b013a4a5b854a3,0.975927
0xf7d6c2fb4ead7ea7e5f6ed366ec29102b958eda8,0.975922
0x12eaede0c2c5476886b58011f181d650abadab7d,0.975919
0xacc7ac051c50fc751772b4ebf8031b1fb4f32014,0.975918
0xe5a32c01cbe1789e081e57f8f08a759b03eb9824,0.975911
0x32158c088a06f1a497defcf9ccc40b7cec1013f9,0.975885
0x052f11eb31ea2b16d2a38d9e24f32a9c60366742,0.975871
0x8fd822d8b2cb3d547d0fb6df059bbcdbd4a81f5b,0.975798
0x394ad063a3f2a170340314530d9e2aba0de7c825,0.975751
0x63a346a15c0fea5980944e93212eb0c2965e111e,0.975742
0x1b20ea8afd7f82fac122683d00e6b598064941b3,0.975408
0x891e916bc671c0384172b0cdab5f19c176fc04d4,0.975271
0x2f7a32c05b7d60c317cec394b1264e9145a3363a,0.975252
0xb7bf6bbb1e1c4e4fc880b1de3744bc0d13a2006a,0.975240
0xbbfc1d1f420703aebe13007f5ce0182f70bf35b9,0.975239
0xdc09eb652d4568c3e22d176bce8f5efb12af7716,0.975237
0x0bc4ecc2a47413af3552be58bf741fcb04f13bcd,0.975230
0xa391a71a9971e6dd2d959066ea51c301bca73bc6,0.975225
0xf06f09c65635ea3db2f6255cabefcc11d28f2ef2,0.975213
0x6fb5961c9634bfede5ee9836c3129de22a61fc78,0.975212
0x70ae7ed8469e55a82497816001644ac123513a18,0.975205
0x3941bfc2e49766fd286c7b1bff1d83706b341eca,0.975202
0x392333bf7860423068aad42b1573565323faa51f,0.975199
0x07eb5c84daaa840a3fee3896f28111ef42c5792e,0.975191
0x1adf9a3638b5c9a71be5be29ad05f3652d0c3aad,0.975190
0x9fef6c99780a7a2bb1f9382e9a617b78e325464d,0.975190
0xff264594829b8edbc68f5cf2065cfe528777ca9e,0.975187
0x68cbdb8009498fef4b53604425719ee400eeed57,0.975187
0xda6c2d0f44352d9f4b8ebb00606657310ea4e26b,0.975171
0x655be2a2e9f664b7cacc19ce1d7e2cf75e8e223d,0.975170
0xe72c326fd221ed559a752e6384925a11d6973313,0.975167
0x5063f729fa7f79dced493a3eb49d43eceb73a51b,0.975167
0xbff1f9e9b14881cd25591a27693ae5e4da231316,0.975165
0x4e229156470863b00bb6c03a78797632921be81d,0.975164
0xf918c679fae9e6dafa3d29a62e28f36f1661d279,0.975162
0x40276ba5efdfbbf749557f6b2a094abd78197164,0.975160
0xc03f8455f1492a1598b43211b0573b67ecc58c62,0.975156
0x26f14ed3afe6379727496dc781743f08aa405c9a,0.975139
0x758a40edecc345a1edea1cbf137bea28449d0465,0.975067
0xa2956ce889de709d8daa49bac17fbf53bd962721,0.974952
0x5d5d77c80c5b2a2159f347c0d22514e14e6508b6,0.974941
0x757bcc5dfc440263c040df1ad8d9c7034901ebe9,0.974896
0xf55f8884203632eb007f239758d1b25cd173458b,0.974800
0x184f44a581a3fdf67e834cf2a0f193cbdd08a3b9,0.974718
0xd87d83dcbacca17beaf6df050b5548e5d925b078,0.974691
0xe3c0bf5997e21a1e688cfe54af988378b520aa67,0.974635
0xc062eeca3891539f75054b1060997aa3459b7390,0.974634
0x2fc5fe33b36f75219beb038db84049ffa74dc036,0.974096
0x55f30930b4e3a66ce6903838d29eefef3de92979,0.973974
0x2b0447454d5e24588f871b9f789541c013d74e1f,0.973383
0x75a2be8e06815d25cc3a9bc31ea1001e07486e6a,0.966312
0x30f162dd67f858999ffbb2e8ad5f3cb42f4a8d5e,0.962477
0xfb107ef723793fd617519735daf4ddb49f8561c3,0.958229
0x6142e71e92a514e9733bbd199e83b0750a0f77bc,0.956460
0x9005cfb489cc38d4c17943b1ac7911fa81964951,0.953655
0x8a9fe9510cf1b13903efc8d5a3789ba7ce40bbc8,0.929458
0x41a281a81c3e506e3bc41fe764cfb5ce2410487f,0.878352
0xe210df7106c489e9b495e1008d318ffd246aad96,0.878211
0xf7891e756fd906ac9a61c14ecde19f9b24ac1aab,0.874201
0xd57f336731290893735dd944864653410d7fd316,0.863427
0x3de890ffdd66736aab4603dc04bab7b55f8ebe95,0.849392
0x77c1e68d6ad3f8893c1481543e8d125c4d4abba5,0.829443
0x16562e41112bf3f574a82cf17ad04ef3afdcd1de,0.795508
0x5d3ed220eaceed4c2938f415a65a963f39277fb1,0.780606
0xe3b5df735914fee1421476fcc2bd05552b5f4af3,0.780605
0x2ff5e8f2ab27f502aeba5d77419ed6bf1c0f2b01,0.774707
0xedefb0b90083a2e2c085b92e9c6c56037d723b5f,0.655539
0xd6aaee58185f79382e5c57fe40c034b58b46f585,0.598724
0x23992bf06fa7e89349b72f96fef0f6e381907748,0.594975
0x24d4f4801e6ef94d9bd8cf60734ab3adf8542788,0.587152
0x525874d50efa21e8cdb560205d5849ed848d8803,0.586917
0x1003cc9652a2a6fec5fcfd04230ea0d01b12fdf3,0.585548
0x78870054303e7ff4be7ea501e0edf641633cfaa8,0.585444
0x520e74218a9fd5563855f11d204810281a833e0f,0.576171
0xe9dc344142f633b2ff50b969a9e75dd789ca2d31,0.576084
0xcea1352d95fde8c7d0f0d8a3b6279e7de926b0d8,0.558348
0x0d1ab7eb9e4a50635f73afad18f1f1ec0065bc79,0.515187
0xf7d09e9965ae61d0729b0c1dd50dd9c53a4b2214,0.503010
0xba4fe981d8d72917d93b6cdd89691ee9ea9da921,0.493980
0x963c8874aa9cc5511904cf33c04e8081c4bdf8f3,0.488877
0x260980ff2c01392b8c4f7f04abc2f50c17c9b21f,0.488127
0xd8c69389a8045a2d5b9dfa5d8d0a51b1d1bc6cbb,0.488126
0x6acf8a028cc131b242164782d426e3d970bd7fab,0.488109
0x12bbf13f19744c44d42c0140417f25cb0f81607d,0.488101
0x18b3e63d3ada67364199900bcb31fb67ac64a548,0.488099
0x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,0.488093
0x4110629936857211ba477b98f0f569d33cc9b803,0.488093
0x64189705f3f0d3e13266c5ab0f56d952203abad7,0.488092
0x0c68b9129f05340a6ac47f718ce4d90da8c4176b,0.488090
0x9bea5e2105d8425c8c67529d717bd8022b5c4bb7,0.488089
0xd9ea42c31ea4eb8bd7df84c453c430193c5d7bd5,0.488081
0x0547941c6250fb3c7c1370f36d67b886d449a58c,0.488077
0xd384a80e61f3a48f3a3e6a665a04c0f35869221e,0.488072
0xd415b0cc965b84e460fd7e4af58e8efb15c76607,0.487521
0x596758cbbf0b118da13bcf95a69eed050ab97a0d,0.459557
0x613a23f4f35c6bc5fe3bec5bedcb7c3841ba31d2,0.437120
0x7779a5dadddb02f8917bc827f284a3859668dc44,0.342536
0x78807772c224802fa944be9fb07ba6aeb2c83bee,0.312363
0xa049bf660c311675e623c23f3d5f642ee72d4189,0.310217
0x5fcc40f785df0ed8b0b70b17f541ce284200ae1f,0.292818
0x0844169f65496f58b934252844e0d5fafae99a26,0.287576
0x6c9987a4bd8cac75d2cca06517fa69e25551d00d,0.287565
0x815274d0ca5349f4aae6cfd210ccf44feec55eef,0.287565
0x17d2f501df1326f2bd40c0f1b4372251a554f257,0.286967
0x0a03a2ae7ad66323586c3008c301bd6586a4b4d0,0.286916
0x2cbc799b7d1cfc7f6ad09b3674511847fd1f79a8,0.286430
0xaf2e6d89b9e31e10d8890f3e85a17980eaa79d95,0.286197
0x2328ed6dd2571204fdcaf8ef7c3b7fc2cba87ac0,0.267940
0x31eecf09d56a194cdbb14a809016e92c4313a9d6,0.254081
0x629596bb537b6f3d51b11271663c1d5d487a2173,0.243992
0x6cf7ffb820f32a77d0f31aed6b90b4b9072f7991,0.233770
0xd4c1f3b50750f4db80dda01baf97d00aa64cfc5f,0.189816
0x502e1af04e8509cd4b09ba9c4c3e6cb0b3bdfe37,0.186936
0x4f88ca0a0364acca27efab4b14ec89c445b52105,0.143781
0x963313364dd9887b2986da5abc7e9b2c0efd674d,0.126975
0xe9597a58c320ea0793d0eb59279b4d3862d04602,0.098122
0x211245a2ef3f64679e364c16af1446df296ea892,0.096999
0x618ee1b1276781cfc7180266aaa737ab8df48518,0.092656
0xc3ca864181988ddbbe0a233640db99ba0ea3160b,0.068976
0x861dfcc391007821392a164509188a654d4b8210,0.064835
0x24ac232a8273fb0df8ba26e35f9cf13cda230eee,0.062301
0x662d67d0d47d00945fca8480ddbe59bab8a7faa5,0.058156
0x9c8416cb907cab17f8edfb1a24d3fb839944577f,0.056491
0xfb76a3e467d8bf5f7a889971c80dd90493ba67f4,0.051128
0x320f3c7543f750187da1f7c04a99c4d027ecee3f,0.048935
0xd1b92fe89ebd9c75bf3186af679c80adfd0e1066,0.048765
0xe723161f30e7fc8fe643306bb62b105d1adcce78,0.047091
0x89fb1bcfc0dc5adc133e4242490504064596c84d,0.046297
0xe4399dfedc80dee5d410d11e9c90cfedcfe78fff,0.042095
0xa6a32bd361db22b3e6b342a91df2d69f0a4ce85c,0.040960
0xda0e487f2629aa8b79c00f6a9727a511b8fcd9ae,0.038627
0x9eafa492ea977985d16cb3c2007a92c446950c2e,0.030181
0x59318ae01cf8e546bf880d4cf222020e70c0912d,0.029728
0x6021b1f4398192aa10d4ca588549ce6819504a3b,0.029035
0x3305099ae352cc2a2e3a8b8438d221aa41abcc1a,0.023105
0x178016012ce80879fbb3e5007671cbbb5a43a350,0.016657
0x68934627e8a69a05abafc4779e3a24dfbf07f43d,0.015889
0x50fd9ea37c6297fcf017178da5fd83b388c51c3a,0.014659
0x1e34b42f23871aaf6a8bff113d7241ad6b936ee7,0.009916
0x0275f7e18e404929dacfe73bbf2e1d07b70983d9,0.008923
0xcf0c7bebfe42ff9ce9b3923c1535316b4a340acc,0.008639
0x087d9ba1b0efb75b8d93d740cd571c4862437b69,0.006891
0x0cb5d3370262972be6381bbb74791335336c4976,0.006234
0x79a074122be96e1fc9bdd32dba04759421d12f90,0.006143
0x3e58dd42d7908d8924a599e5e28e15f4f58c4075,0.004886
0x0fbb264355661dff25fe70e6c0f559b51898debc,0.004132
0x75133cc748f1f9b280118a65610c0d5811b19d55,0.002661
0x2b3a7fef5173efc8223d3b94c0a19b539df2d2f3,0.002233
0x957e05840d80a31a26df11ee2df13cc894b588bb,0.000971
0x0949ed19a0b9881df361aacf23023b0439b36141,0.000925
0xd3c03c554aa7fc9b4ebb473777b8d425c65eb513,0.000746
0xac83ed619c22f2e0c44637cfc1f275b47b4af8aa,0.000264
0xb03be0d11efaf1f82695a7c07fe06bf560fd9f23,0.000098
0xbe112cf1958ace6752b63d57d0db3626eeeb5de3,0.000079
0x559c53c79c380bec1b3c813e21d4ab08f2450fe2,0.000007
